	13.21	15	25	48	49	Cilia-1	Cilia-2	Cilia-3	Cilia-4	Hem-1	Hem-2	Hem-3	Hem-4	Myo-AA	Myo-DVR-1	Myo-DVR-2	Myo-DVR-3	Myo-LVR-1	Myo-LVR-2	Myo-Pax6+	Myo-VVR	Neu-Ap	Neu-Pos	Pro-1	Pro-2	Pro-3	Pro-4	Pro-5	Pro-6	She-1	She-2	She-3	She-4	She-5	She-rel	Unk	Unk-Apical
Cragig_G25740	1.0267096165573064	1.0126601740961296	0.9814534048840193	1.8858050166955689	0.9814534048840193	1.0322859738446075	0.9922850785283958	1.0016161486381743	0.9814534048840193	1.6356056367578757	1.0429013389833823	1.138665621948368	1.0155224056736412	1.0010945195103187	1.0074939553634286	1.0003677403261777	0.9897118438244986	0.9814534048840193	0.9814534048840193	0.9896428513512903	0.9814534048840193	1.024808216999822	0.9814534048840193	0.9814534048840193	1.0	0.9906988536756062	1.0081829633389616	1.0010813636698803	0.9814534048840193	0.9814534048840193	0.9863071839136472	0.9814534048840193	0.9940602596220672	0.9814534048840193	1.010320185349619	1.043587473990356	1.7957507598474503
Cragig_G24947	1.5257303305116583	6.407840083819164	0.9540008956623062	0.7995107264090817	1.2867211115804258	1.6950954141862544	1.0	1.1034490001073687	0.7282783629693644	0.7802151896198802	0.7677394606679327	0.9138651217917724	0.8586167448174462	0.8474225688696264	0.9189520756390475	0.9666424850307676	0.780222543825193	1.1764733714333397	1.0239480645695278	1.1744145542121653	1.1359106981318698	0.8904436043703683	0.847879657217814	1.2507079999304538	0.7429385717898105	0.9051052551258691	0.9419300624063224	1.0837816399281142	1.0423057079784745	1.0376805360168975	0.8954105957417995	1.1502066494688175	0.8043091608454667	1.71643383018659	1.136158504800203	1.9326182572361095	2.1225556620032355
Cragig_G27078	0.895402390911297	0.8638019930074786	0.8895032968659433	0.841519243386885	0.8160807709779937	1.2394115956293628	1.004213488449701	1.212684807332547	1.056471772153962	1.292987061143767	1.0462221834770244	1.3317911947447845	0.8312834825296518	0.7662601148239652	1.28588481421762	0.9761711580085776	0.7472371305757509	0.6082883325090683	0.6887270782996142	0.9828355423599077	1.2928303339627767	1.0	0.9158854060494002	1.5825524280581371	1.3318678935944595	1.6251404992885432	1.3730041451997792	1.3390716035885963	1.9345310403014722	0.8018425313521184	0.7317988738207235	0.6598522075031337	0.689495183547745	0.7477093821276924	1.0977979638038604	1.2863557273380053	1.5490850888759222
Cragig_G27271	1.1819215693829401	0.9763590407536087	1.0595892633751938	0.8910693611361584	1.089758332666123	0.9372206552508022	1.0705395019219541	1.0059213136989729	0.8910693611361584	0.9041190630778239	0.9122558604926858	0.9017561543546374	0.9095948482861631	1.0	1.0873790922219855	1.1039145912814181	0.9104994374206883	0.8910693611361584	0.9730179138200484	0.9627610996179565	0.9168207036204586	1.1626970661690477	0.9244951860146319	0.8910693611361584	1.4358301470767063	1.2657076984813858	0.9642889011755815	1.191108803423972	1.6062751809834597	1.3998542220175476	1.376897053574226	2.1427956374026595	1.2002649943511012	1.2109428261492758	0.9700882124883251	1.0537576875537165	0.993595136543049
Cragig_G24110	1.0	1.0824156607253115	1.0	1.0	1.0	1.0	1.0110363605551467	1.0102411910417797	1.1852785086447248	1.0689347917966654	1.0155370514061142	1.018005057913396	1.0069175850289678	1.0	1.0	1.0096200532976012	1.025322879102882	1.0	1.0	1.0083442030222909	1.028899369238177	1.0	1.0375120347936257	1.0	1.0	1.0236417406699485	1.0	1.0380090050515096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0079020911559762	1.0573882209542562
Cragig_G26432	1.0	1.0317964857596047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0036514926013287	1.0051705328821516	1.0119932226205746	1.0	1.0066548749745736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0188970714490235	1.0047040119900537	1.027234668830866	1.0	1.0	1.0	1.0049455012387485	1.0	1.0128450873727801	1.0	1.0	1.0	1.0
Cragig_G27747	1.0263321928219513	1.0435899114191611	0.9810926175648256	0.9810926175648256	0.9810926175648256	1.0828933309210798	1.1043081568522102	1.0861297304492	1.162867994589586	0.9846750699990817	0.9861653892043807	0.9869708755492305	0.9946784305966853	0.9876216662731966	1.0071235954039535	1.0	0.9810926175648256	0.9810926175648256	1.071320296312273	0.9892790535494573	1.0236584000129216	1.0575118742839056	1.0178953979706866	1.037408719891866	0.9810926175648256	0.9857076890012036	0.9810926175648256	1.0007133610120913	0.9810926175648256	1.0366230277697814	1.0230716018474597	0.9810926175648256	1.0000412744387448	0.9810926175648256	1.009948786453466	1.0276567908459548	0.9810926175648256
Cragig_G24676	1.0166734118732412	0.9718595848784005	1.0044283461543715	0.9718595848784005	1.0795027815541844	0.9718595848784005	1.022343916404755	1.0120309233337839	0.9718595848784005	0.9932469300047652	0.9819178897570593	1.0280793333540912	0.9853175422383808	1.0043522119504593	0.9976455859794048	1.0	1.0213128072709883	0.9718595848784005	1.0164013538956094	1.0043645858125796	1.0564064939572508	1.0256588018581254	1.0083160154408777	0.9718595848784005	1.027900194614182	0.9856099182874295	1.0517176912069244	0.9964146705732467	0.9718595848784005	0.9718595848784005	0.9911440214378012	0.9718595848784005	0.9780864766048072	0.9718595848784005	1.0004441892421594	1.0025975201875603	1.027632877471914
Cragig_G25037	1.3473285972298095	1.0910669799676118	1.6993392405786332	0.8307906390902888	0.8522931585093727	1.2946252711689965	0.9483194258979379	0.9545514568174923	1.2045814854214165	0.8565204582403781	0.8798706849104049	0.901834678299429	0.9061601095343387	0.9538930009416361	1.0	1.0201450186354715	1.01886534677602	1.1682289322263615	1.0399340673436799	0.9300579942366585	1.0452143821335944	0.9789600930945136	1.0431452411453686	0.9460570710334996	9.383793885707169	1.285888109866016	1.001774053022911	0.951938950573046	1.383175210462284	1.0594691472536137	0.9157168633918549	0.9512953290455461	0.9486094585720273	0.9032612520082389	0.9044192898908054	1.3274383608627895	1.125717375901794
Cragig_G25823	1.0	1.0637017267640443	1.0	1.0827366451317644	1.0	1.0517931556481737	1.0147265969371846	1.0518234296382385	1.0	1.0220066205644724	1.0	1.0	1.0	1.0200122741727309	1.0	1.0	1.0	1.0	1.0	1.0083442030222909	1.028899369238177	1.010960458401011	1.0375120347936257	1.0574014127909992	1.0	1.0188889936029568	1.0	1.0125965563362127	1.0	1.0	1.0049455012387485	1.0	1.0064071927913183	1.0	1.0	1.0237160694121727	1.0
Cragig_G27942	1.0650897482787343	1.0002572346866516	0.8799641333233493	0.8394718218571579	1.0884570066063033	0.9774779264226405	1.036665314635696	0.9324372604931059	0.9189750005542984	1.2001180811533727	1.0657403802012655	1.0221628417852182	1.1238699802871555	1.0581919750907565	0.9425172389207805	1.0163062114349415	1.2245565823080797	0.9748281408052173	1.356691831096503	1.2726014047583045	1.1167024195187603	1.3213536801465988	1.1741565110733876	0.8647640222458705	0.9716294591815317	0.9349030625896698	1.0274612379316854	0.9836431978843563	0.7753241064035454	0.907984669626086	0.9866095942238463	0.8672060843768896	0.94962909184783	0.9126997021375047	0.9511655735221276	1.0884380273250858	1.0
Cragig_G27727	1.0230565831827005	0.954491243116324	1.0475524346653045	0.8463002498867639	0.8463002498867639	0.934114557740687	1.02497051739747	1.0274910929598071	0.8463002498867639	0.9504330686800947	0.8948309507807714	1.0	0.8697810391304693	0.9380424260956719	1.042402832571969	1.0905856875361866	0.9332465573951817	0.8463002498867639	0.9241315429813958	1.0081943753623934	1.0516615766232744	1.1775769146002724	1.0457629320467865	1.3008146092178055	1.080222093437457	1.1971421151025499	1.9514004780101788	1.0284487482157667	0.8463002498867639	0.8942013340366134	0.9429445688667887	1.1103785239767079	0.9475392531541387	0.8463002498867639	1.0900704398501055	1.1131474263261092	0.8463002498867639
Cragig_G25027	1.2397016318864726	0.755982516359702	1.4259450923538926	0.969969907321265	0.9299122969991405	0.6840350584220641	2.049440522973388	1.1694324474408127	1.0	0.38868608138454275	0.34017496407427356	0.4450865967112096	0.3059637689341284	0.5995287741911892	0.672118960907237	0.8966847469693489	0.5115464307969575	2.3039512824507087	0.9796657040058075	0.7361315020529067	0.5133634571385668	1.0785966605977801	1.4793176159098065	1.1469909052853522	1.8929800318229861	1.4112300749234195	1.0416953550844568	1.3544472417853384	1.4288323804822793	2.0490139099543874	1.942976245648497	2.6755661578826	1.2464318178220781	0.9134954020845553	2.480012293864398	0.9032875455657817	0.4970837632489253
Cragig_G26263	1.0	1.0	1.0	1.0827366451317644	1.0	1.0	1.0073518548688973	1.0	1.0	1.0183225343586106	1.0	1.0	1.0	1.0	1.0	1.0096200532976012	1.0	1.0	1.0	1.0	1.0144373499445543	1.0	1.0	1.115358100055995	1.0188970714490235	1.0094201606979798	1.0	1.0125965563362127	1.0	1.0	1.0049455012387485	1.0	1.0064071927913183	1.0	1.0	1.0474615468993198	1.0
Cragig_G27751	0.9995257398297391	0.9763674581490759	1.2167867854049972	0.8281365714196619	2.6620107141410885	0.9241228689214972	1.0925252276603215	0.9709945658128982	0.7648550320552615	0.8015523005333244	0.82723162896629	0.8540678972910694	0.7754464658056976	1.857469734216891	2.958624862017162	1.1567175266106609	0.8850020330018269	0.9616651961752235	1.0	0.8876379034483748	1.6509663909424148	1.053495703426898	1.0968050578051254	1.2117277548233458	1.560475831108647	1.1628406475673116	1.9524556240979123	1.1579611347441132	0.9630764272992262	0.8517685158721311	1.2179937710165818	1.0431844055889326	1.1053282163599085	0.7648550320552615	1.1427400062401167	0.963087508039385	0.8087487016328235
Cragig_G26766	1.0577186034526387	1.1702153378665134	0.9491523499484349	0.8118744725574546	0.9017977134096659	1.457868903112556	1.6149153206440348	1.5921590798229535	1.8744481749005375	0.9049720916014062	0.9302312607084977	0.9258624582276659	0.8856798448290363	0.9947231073252009	1.0	0.9779362781062043	0.9309751857914937	0.9155420368027289	1.0388604646957964	0.9881805207517209	1.0380377228501472	1.2518785506041283	1.7506441317308061	1.0494401338324153	1.101225847123533	1.0720949198687186	1.015470855971133	1.0519828107481264	0.8118744725574546	0.9978036433661789	0.9830883731787428	0.9080879551365941	1.0369644943638259	0.9557262352043439	0.9960054665398895	1.2278565117623041	1.0471420478894349
Cragig_G27050	0.9972906553093897	1.005832360629298	1.0075045079358584	0.9748360015868903	0.9748360015868903	0.9748360015868903	1.0291343495110554	1.0356416055922681	0.9748360015868903	1.0092163950189956	0.9849251110253495	0.9923879802515257	0.9815795125171667	0.9878262961121319	1.0007009748827633	1.003062599530633	0.983038758392281	0.9748360015868903	0.9748360015868903	0.9992724908624918	1.0454471410235044	1.039756365921071	1.0865720849925764	1.0307929653175067	1.0701385642492323	1.019279159024041	1.001385337254515	0.9994662896756602	0.9748360015868903	0.9748360015868903	0.9941794986526464	0.9748360015868903	1.0	1.1475620594443086	1.003508149146557	1.0288255851258885	1.0307801054401224
Cragig_G27635	1.0	1.0317964857596047	1.0	1.0	1.0	1.0	1.0110363605551467	1.0	1.0	1.0036514926013287	1.0	1.0059915423673205	1.0	1.0133256204162497	1.0	1.0	1.220031082847374	1.0	1.2795826199872031	1.0083442030222909	1.0144373499445543	1.0	1.0	1.0	1.0	1.0047040119900537	1.0	1.0	1.0	1.0	1.0049455012387485	1.0	1.0064071927913183	1.0	1.0	1.0158074471770606	1.0573882209542562
Cragig_G27591	0.9594393122401329	1.2129707047480365	1.2906202173719385	0.9199648606385834	0.8496663198525323	0.9821368697775995	1.1461795169628044	1.1459341628493902	1.3338771360940878	0.8840995473384511	0.889465738083132	0.8957949505635301	0.8673310305661291	0.9452078082365741	1.0	0.9410724688946492	0.9592996732991538	0.8496663198525323	0.8886077899470096	0.9685273334300787	0.9857613190069074	1.4190324642524712	1.2800298487833475	1.128167269409759	1.3331549426709797	1.2827988874816019	1.1259797052797405	1.1657374349849603	1.2971171077296662	0.9950470859243054	1.2607580805729908	0.8496663198525323	1.3294957499879505	1.2468874039582871	1.0791323001284416	1.142054684498813	0.8984271583536191
Cragig_G25068	1.0247706756941213	0.9584179815770976	0.9905362905697367	0.9584179815770976	0.9584179815770976	0.9584179815770976	1.1079708801531412	1.2175775709865184	0.9584179815770976	1.0029177092107366	1.003311461755451	1.0279717134917825	0.991687358206339	0.9711894957997022	1.0093914157107904	0.9861691920206921	0.9584179815770976	0.9584179815770976	0.9584179815770976	1.0388904099390548	1.0	1.0503418080048774	0.9943701902488542	1.013432527763921	1.044032918391868	1.0563855216038722	1.063722496889257	1.0194852434425907	0.9584179815770976	0.9584179815770976	1.0014276214559976	1.0719980175197554	0.9957068016133398	0.9584179815770976	1.0149374155575555	1.0571180032606833	0.9584179815770976
Cragig_G25387	0.9748186983704638	1.0058145072313966	0.9748186983704638	1.0554719270853492	1.0827896465450941	0.9748186983704638	1.0	1.0151123503281958	0.9748186983704638	1.0164463239517718	0.989964506598687	1.0041210293952327	0.9748186983704638	0.9748186983704638	0.9748186983704638	1.003044795295643	0.9995039144165278	0.9748186983704638	0.9748186983704638	0.9992547539014538	1.0171122799327894	1.0070337515617291	1.048626700948147	1.0872719313135384	1.0119752126257149	1.0192610669471596	1.0013675627907193	1.024364585261199	0.9748186983704638	0.9748186983704638	1.0038929168330353	0.9748186983704638	0.9873403297236523	0.9748186983704638	1.0612643300815938	1.0210851017415075	0.9748186983704638
Cragig_G26302	1.0490151102612049	1.061950013874156	0.9810926175648256	0.9810926175648256	0.9810926175648256	1.6643446070514374	1.0027986024671636	1.3629311566860112	0.9810926175648256	0.9918591044714972	1.0065398052134809	1.0081260717305445	0.9946784305966853	0.9876216662731966	1.0071235954039535	1.0	1.0059367073081495	0.9810926175648256	0.9810926175648256	0.9974768235304553	1.009445575376681	1.2137103791431731	1.0178953979706866	0.9810926175648256	0.9996323948570575	1.0023506240183613	1.0078123500966112	1.0058809858370792	0.9810926175648256	0.9810926175648256	1.0251197967083925	0.9810926175648256	1.0257325876632628	0.9810926175648256	0.9810926175648256	1.0432038458678066	0.9810926175648256
Cragig_G25842	0.9253728695720485	0.9645860598705182	0.8497541858481914	0.9287205566061533	1.156068985435627	0.9620728303968519	1.0148405659943855	0.9470182580076106	0.9437952136328811	1.0	1.006908860061347	1.014875308218747	0.9197661698319608	1.0252080967109247	0.9898748901839929	0.9721363189415885	0.9528301148735032	1.0011568680885385	1.003201348118287	1.134093664129944	1.025023257855118	1.031514686376476	1.1062702565480418	1.2530049825183966	0.9722438885472755	1.1088572727424306	1.2928551917952251	1.174064624688904	1.8962732824922464	0.932508049433603	0.8731745824975	0.9871973165381511	0.8622833305305452	0.7962645123060896	1.0011779570128592	1.1023294812821773	0.8878821125892812
Cragig_G27907	1.0	1.0	1.0	1.0	1.0	1.0	1.00367307097904	1.0102411910417797	1.0	1.0	1.0051705328821516	1.0	1.0	1.0066548749745736	1.0	1.0289552272359597	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.032711278335391	1.0	1.0	1.0099011247995444	1.0	1.0	1.0	1.0	1.0	1.0
Cragig_G24930	1.042897033503962	1.0767363890772035	1.0188209417962022	0.9546889840110936	0.9546889840110936	1.0537499879017536	1.0709010968928407	1.0000009334046982	0.9546889840110936	0.9651657180750107	0.9695220358325248	0.9661387815297486	0.9745371341966166	0.9610423198392901	0.9546889840110936	1.0196162103287065	0.9788644577340596	1.0765924123483133	0.9984437988740005	1.2569007230651683	0.9822788934676501	1.0791951816792686	1.243363735591194	0.9546889840110936	1.0097394806100537	0.9963066249932525	0.9546889840110936	1.0602272113668687	0.9546889840110936	1.063174045996012	1.0196618826627584	0.9546889840110936	1.264219285661669	2.353066266295056	1.2125180146036432	1.0	0.9546889840110936
Cragig_G24439	1.023034288522322	1.0	1.0	1.0	1.0	1.0517931556481737	1.00367307097904	1.0	1.0	1.0109739760690435	1.0	1.0119932226205746	1.0	1.0	1.0265326406223905	1.0	1.0	1.0	1.0	1.0	1.0	1.0219761075446285	1.0	1.0	1.0	1.0	1.0	1.0125965563362127	1.0	1.0	1.0099011247995444	1.0	1.0064071927913183	1.0	1.0	1.0079020911559762	1.0
Cragig_G26501	1.0	1.0	1.0335117971595105	1.0	1.0	1.0	1.0444558655470744	1.0205437605634855	1.0	1.0	1.0	1.0	1.0138476355734702	1.0133256204162497	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0188970714490235	1.0094201606979798	1.027234668830866	1.0	1.0	1.0	1.0099011247995444	1.1185078307439094	1.0064071927913183	1.0	1.0	1.0	1.0
Cragig_G25215	1.0	1.0	1.0	1.0	1.0	1.0	1.0073518548688973	1.0	1.0	1.0109739760690435	1.0	1.0059915423673205	1.0	1.0133256204162497	1.0	1.0	1.0	1.0	1.0	1.016699958467017	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0049455012387485	1.0	1.0	1.0	1.0	1.0079020911559762	1.0
Cragig_G25722	1.03585528904766	0.9901959463590955	1.023379192061651	1.0721214369839196	0.9901959463590955	0.9901959463590955	1.0084379033941517	1.0165341461301969	0.9901959463590955	1.0083388456080171	0.9953157870595185	1.0020715867817707	0.9970457110133738	1.0100120191223605	0.9901959463590955	0.9997216841381386	0.9985279494082703	0.9901959463590955	0.9901959463590955	1.0150174677068493	1.0331566867409006	0.9901959463590955	0.9901959463590955	1.0470345926200282	1.0279385849214113	1.0230546619320044	1.0171636050358515	1.0278323090862427	0.9901959463590955	0.9901959463590955	1.0	1.1075419199735244	0.9965403226886002	0.9901959463590955	1.0193198648856736	1.0136795021546	0.9901959463590955
Cragig_G24346	1.077027116511148	1.066614769057925	1.009243743008129	0.94571464337324	1.0504620255462849	1.072671843284684	1.021906405173406	1.046964142119812	0.94571464337324	0.9595646249304034	0.990013083524365	0.9741421279725995	0.9983824143384494	1.0029004967891109	0.9708069501371943	1.0435477734281038	0.9857539842592984	1.0664721457501287	0.94571464337324	1.001183249608041	0.9867455134940666	1.0256520804209357	0.9811903239802983	1.0	1.0975133503440202	1.10844472065449	1.1291194303561565	1.0753700552176688	0.94571464337324	0.94571464337324	0.973920825908156	0.94571464337324	0.9701269155363107	0.94571464337324	1.001484941278681	1.0506198091258443	0.999987524286819
Cragig_G26269	0.9994065773956924	0.9769042822985359	1.0096421004511815	0.9769042822985359	0.9769042822985359	1.0275012378449915	1.0021394582721468	1.0586407704091059	1.3434396258624686	1.0237755418476113	0.9971585021685888	0.9769042822985359	0.9972142924030586	0.9834054581593582	0.9769042822985359	1.005190767780272	1.0266142048845497	0.9769042822985359	1.0216772572952355	1.0342022414066117	1.0334646805864394	1.030982758520363	0.9769042822985359	0.9769042822985359	1.0526568535864367	1.0	1.0035099469063915	1.0015868277410487	0.9769042822985359	0.9769042822985359	0.9865767335147831	0.9769042822985359	1.002121670422798	0.9769042822985359	1.0056372627056378	1.061995373832589	0.9769042822985359
Cragig_G25322	0.9611290787359928	1.2315407086220838	0.9473946580951293	1.0887677228735726	0.8501584459060401	0.8847146964406309	0.9836057058796792	1.0082933256880466	1.052557356241841	1.2763642740872165	1.2448774449211328	1.2336206269619865	1.3641549415704215	1.0	0.9514863829388429	0.9937810650862976	0.9130154214314566	0.8631157338234118	0.8713191041637737	1.142200744947329	1.1607150953731153	0.9522937350591325	0.8834391512876306	1.035447132319915	1.021109358191668	1.031980105263834	1.014289172730533	1.0471441803257504	0.7653844422054769	0.8523580849787432	0.8837430211188546	0.7653844422054769	0.9138604639963206	0.9009988811801821	1.019296539178119	1.0930194352110472	1.1685837179424063
Cragig_G24509	1.1335210279440908	1.0054864878154184	0.9452710872946251	1.0234796457974376	0.9452710872946251	1.0926472723173744	1.0127789050465756	0.9646905101795915	0.9452710872946251	1.0433862021759652	0.9776032180228614	0.9793969483688076	0.9518100804164105	0.95156174819765	0.9703516253445497	1.0095578140131152	0.9772372497344805	0.9452710872946251	0.988594265955451	0.9768868042702504	1.0	1.0296314928787065	1.0017741622028569	1.1422352789924934	1.1089189594693014	1.0934011724943806	1.3205804167816677	1.074865688569553	0.9452710872946251	0.9987739781456888	0.9876907516101654	1.0572931133148478	0.9696719096913348	0.9452710872946251	1.0174247040690305	1.027606839190634	1.163870068659089
Cragig_G25539	1.0	1.0637017267640443	1.0	1.0	1.0	1.0517931556481737	1.0184225729282481	1.0413345086887316	1.0	1.014644990065674	1.0051705328821516	1.0	1.0	1.0066548749745736	1.0	1.0096200532976012	1.0	1.0	1.0458314860605937	1.0	1.028899369238177	1.0219761075446285	1.0375120347936257	1.0	1.0381163331369854	1.0141484774374576	1.0	1.0252660837809389	1.0	1.0	1.0049455012387485	1.0	1.0258135710746692	1.0	1.0	1.0079020911559762	1.0
Cragig_G26491	3.43804296350569	0.7971668222016736	1.444108718155519	10.888557970281065	1.0644819309635563	0.9226840164533862	0.7992186437749158	0.787911598627864	0.8369847121852823	5.207155186336148	6.0437239179608735	4.023014098667949	6.697896979347346	0.7330294609895808	0.8354962088951321	0.6489544844689322	0.5886429302090987	1.0391058347351516	0.8631935862073179	1.0	0.9700237636364463	0.795850179134441	1.0045047029637375	0.6652961572951809	1.2945561254082354	1.0576542753704792	0.8018704540550625	0.8571491241500909	0.688376164623618	1.9773987240733242	1.6153955402196605	1.6588147586501978	1.2518520917797313	0.7132152596303349	0.9670408961105538	1.4261013904272901	1.3434366804878792
Cragig_G27140	1.161879378851443	1.1021660605349057	1.0864945889969682	1.0126534316599454	0.9900973230885508	1.0633132614657237	0.9689245081503054	0.964414523569295	1.2709446102958777	0.8605554300826789	0.8859856912002959	0.9081668190070552	0.9119438823343677	0.9731112497752042	0.917953645899772	0.9569952822761891	0.8757610991858454	1.0178973160147613	0.9817315683421167	0.9882900296639238	1.0592704094887793	0.9167553543732313	1.011226830346362	1.0749401663538312	0.905373625787481	0.9502991855579489	0.9437693932066983	1.0	1.0193910670407027	1.412497798755331	1.4753168419515785	1.5197709028301947	3.1347538311657255	1.1001992043964608	1.0781523114292413	1.4282828277236206	0.9967983809354213
Cragig_G27246	1.0	1.0451827546718302	0.9672179191266105	0.9135047791961056	0.6015175685628845	1.001942926802084	1.1680848728224595	0.9998264263525211	0.9582201737851531	0.9411499051096328	0.7399584648549364	0.9112494616044948	0.7257957263568893	1.0338817064448085	0.8285634559038314	1.1746215130914963	1.0436614599644143	1.2164094072414404	0.8237740118607016	0.9118476087727827	0.8712384798942989	1.234134181730621	1.0132196761209473	1.2902011161458558	1.6231640942895005	1.695254824138305	2.4755163927031334	1.4519523137193828	1.9034086916909927	0.9645389725229162	0.8070665866708351	0.9498095396869666	0.8370162783301702	1.5006008899368906	1.4741812095186866	1.3042822699580572	0.9770726315269223
Cragig_G24505	1.0930221819291417	1.0132334278053459	1.014711669090314	0.8940482779945395	0.8940482779945395	1.0334383706441475	1.0161337809023905	1.1696383011553915	0.8940482779945395	0.9692123466264424	0.9784271161166778	1.014013834117814	0.93757560727278	0.9663895881249671	0.9655341753778531	0.9599960688371159	0.9319001860960502	1.008208545905681	1.059586070218417	0.9615623879860042	1.0635793806782345	1.0314708897766098	0.9275858481058518	0.8940482779945395	1.0375539046864821	1.0051315991241507	1.031825546434179	1.0406336615021177	0.8940482779945395	0.9446519281813077	0.9621038139350778	1.0	0.9525827910940025	1.0524599845183322	1.0268494185808774	1.0359012750042191	0.8940482779945395
Cragig_G25557	1.0407302913459338	0.9948560640080385	1.0281954786279848	0.9948560640080385	0.9948560640080385	0.9948560640080385	1.0095069082731989	1.042074444424303	0.9948560640080385	1.0021279452795373	1.0	0.9948560640080385	1.0017380654223984	1.008113138285814	0.9948560640080385	1.014028692293471	1.011624792022529	0.9948560640080385	0.9948560640080385	1.0364775580923635	1.0380189887203297	1.0057601425125922	1.0321751392957577	0.9948560640080385	0.9948560640080385	1.0326344130659841	0.9948560640080385	1.0073878244647385	0.9948560640080385	0.9948560640080385	1.0096464810707657	0.9948560640080385	1.007635077073562	0.9948560640080385	0.9948560640080385	1.0263213310211023	0.9948560640080385
Cragig_G27612	1.023034288522322	1.0	1.0	1.0	1.0	1.0	1.00367307097904	1.0102411910417797	1.0	1.0	1.0207330648836928	1.0	1.0556909754271653	1.0066548749745736	1.0265326406223905	1.0	1.0	1.0	1.0	1.0083442030222909	1.0144373499445543	1.010960458401011	1.0	1.0	1.0	1.0	1.0	1.0252660837809389	1.0	1.0566005789981259	1.0148668914004908	1.0	1.0166253055056693	1.0	1.0294122780785615	1.0	1.2312553343719592
Cragig_G26444	0.9825340918099723	1.0137752230685344	0.9825340918099723	0.9825340918099723	0.9825340918099723	0.9825340918099723	1.007914695781283	1.0027190369375782	0.9825340918099723	1.018699813448404	0.9876143166395107	0.9825340918099723	1.0029611466343675	0.9890727333492239	0.9825340918099723	1.0014692539922732	0.9908016241897808	0.9825340918099723	0.9825340918099723	0.990732555748357	1.0109287073182855	1.0041263666778522	1.0193909448478715	0.9825340918099723	1.0391902286099322	1.0683990392085563	1.0362045378499527	1.027236768814891	1.2371696376205186	0.9825340918099723	1.0	0.9825340918099723	1.0180814651621144	0.9825340918099723	1.1755069769520392	1.0136096399889591	1.0389199753658525
Cragig_G26943	1.023034288522322	1.0	1.0	1.0	1.0	1.0	1.0073518548688973	1.0	1.0	1.0	1.0103495453820288	1.0119932226205746	1.0	1.0066548749745736	1.0	1.0096200532976012	1.0	1.0	1.0	1.0083442030222909	1.0	1.0284455450373657	1.0375120347936257	1.0	1.049510429186871	1.0379736832539832	1.0	1.032711278335391	1.0	1.0	1.0049455012387485	1.0	1.0	1.0	1.0	1.0	1.0573882209542562
Cragig_G26448	1.0	1.0317964857596047	1.0	1.0	1.0	1.0517931556481737	1.0369888599538957	1.0102411910417797	1.0	1.0	1.0051705328821516	1.0059915423673205	1.0	1.0	1.0	1.0096200532976012	1.0	1.0	1.0458314860605937	1.0334461906225334	1.0	1.0	1.0983868352131594	1.0	1.0188970714490235	1.0	1.0	1.0380090050515096	1.0	1.0	1.029825257261861	1.0	1.0128450873727801	1.1771847342283681	1.0294122780785615	1.0553832474909737	1.0
Cragig_G25741	1.1912345696470263	1.0718725034655427	1.2392145639030738	0.9942240479997388	0.8524257604424098	5.098292502454583	0.981290661953894	4.648272000387378	4.029511374873543	1.0919631048471856	0.9813054959448908	0.9540413758994027	0.942001157521066	0.9423902035882702	1.0265451547531952	1.0282708821842803	0.959301729598578	0.9612712843158515	1.0102569222393103	1.0492223692375124	1.0518777534295631	0.9892957782481707	0.9169668313401971	1.0806926009276878	1.0	0.9498044599768366	0.9937182268694358	1.0057029079821191	1.0733421648527346	0.9982786760833873	0.9385937158743956	1.1626219648791705	0.9558533881890398	0.8524257604424098	0.9280177484412698	1.2696267061438877	1.149580933207939
Cragig_G24802	1.0158144929560482	1.0019141388151471	0.9710385261465022	1.051378996093557	0.9710385261465022	0.9710385261465022	0.9961221792008292	1.0213610728822744	0.9710385261465022	0.9816946796945533	0.9890760433785328	0.9943697323477665	0.9844851137843788	1.027020141560605	1.0486803740689217	1.0180541274716361	1.0504198311260424	0.9710385261465022	1.1054371790893283	0.9872548292030224	1.1635504569382191	1.0031286551344563	1.007464157125261	1.0267775094218012	0.9710385261465022	0.9801858651067318	1.024081032513159	0.9955728669026392	1.222694857636122	1.0813814508717372	1.0	0.9710385261465022	0.9772601571913205	0.9710385261465022	0.9995989813025197	1.0325132478075185	1.026764699640093
